Date,Close,High,Low,Open,Volume,coin,avg_sentiment,return,lag_sentiment
2023-09-13,0.4837749898433685,0.48678699135780334,0.47493401169776917,0.4807569980621338,899389429,RIPPLE,0.0,0.006317319979410874,0.0
2023-09-14,0.4894570112228393,0.49311500787734985,0.48065099120140076,0.48376700282096863,783751989,RIPPLE,0.0,0.011745173890263416,0.0
2023-09-15,0.5008749961853027,0.5050740242004395,0.48897698521614075,0.4894680082798004,951792585,RIPPLE,0.0,0.023327860671435108,0.0
2023-09-16,0.4998799860477447,0.503167986869812,0.49884501099586487,0.5008490085601807,517370943,RIPPLE,0.0,-0.0019865438385547884,0.0
2023-09-17,0.4930410087108612,0.5003719925880432,0.49202200770378113,0.499906986951828,500486648,RIPPLE,0.0,-0.013681238552787911,0.0
2023-09-18,0.5032029747962952,0.5066319704055786,0.4895470142364502,0.49302899837493896,955363038,RIPPLE,0.0,0.020610792826349478,0.0
2023-09-19,0.5141509771347046,0.5159749984741211,0.5018370151519775,0.5031870007514954,981191150,RIPPLE,0.0,0.02175663278390072,0.0
2023-09-20,0.5213549733161926,0.5242660045623779,0.5103909969329834,0.5141329765319824,1081193591,RIPPLE,0.0,0.014011441195025842,0.0
2023-09-21,0.5071790218353271,0.5213580131530762,0.5020229816436768,0.5213580131530762,1120291947,RIPPLE,0.0,-0.02719059413722713,0.0
2023-09-22,0.5125100016593933,0.5161809921264648,0.5056089758872986,0.5071939826011658,712954688,RIPPLE,0.0,0.01051104165305361,0.0
2023-09-23,0.5080339908599854,0.5135189890861511,0.5068860054016113,0.5124980211257935,382427235,RIPPLE,0.0,-0.008733509170388176,0.0
2023-09-24,0.5023880004882812,0.5113170146942139,0.5014330148696899,0.5080159902572632,404611925,RIPPLE,0.0,-0.01111341066401228,0.0
2023-09-25,0.5054609775543213,0.5064690113067627,0.4925830066204071,0.5023869872093201,852958013,RIPPLE,0.0,0.006116740573129498,0.0
2023-09-26,0.5017079710960388,0.5066549777984619,0.4988040030002594,0.5054550170898438,782380755,RIPPLE,0.0,-0.007424918292291194,0.0
2023-09-27,0.4995970129966736,0.5064759850502014,0.4973739981651306,0.5017039775848389,748882159,RIPPLE,0.0,-0.004207543473454534,0.0
2023-09-28,0.5095250010490417,0.5095250010490417,0.495606005191803,0.4995900094509125,786510398,RIPPLE,0.0,0.01987199241408244,0.0
2023-09-29,0.5217189788818359,0.5454570055007935,0.5068169832229614,0.5095369815826416,1721538761,RIPPLE,0.0,0.023932050061701515,0.0
2023-09-30,0.515404999256134,0.5216889977455139,0.5152069926261902,0.5216889977455139,544604664,RIPPLE,0.0,-0.012102261718050289,0.0
2023-10-01,0.5242040157318115,0.5252199769020081,0.51494300365448,0.5153679847717285,549430554,RIPPLE,0.0,0.017072043322002628,0.0
2023-10-02,0.51283198595047,0.5255429744720459,0.5109900236129761,0.5242040157318115,946645872,RIPPLE,0.0,-0.021693900542645972,0.0
2023-10-03,0.5383870005607605,0.5449010133743286,0.5074650049209595,0.5128120183944702,1206543606,RIPPLE,0.0,0.049831163637204634,0.0
2023-10-04,0.5329310297966003,0.5410130023956299,0.5232620239257812,0.5384039878845215,1467518350,RIPPLE,0.0,-0.0101339199469479,0.0
2023-10-05,0.5233659744262695,0.5329570174217224,0.5188279747962952,0.5329570174217224,823945282,RIPPLE,0.0,-0.017948017352229284,0.0
2023-10-06,0.5261930227279663,0.529079020023346,0.5184940099716187,0.5233539938926697,684500790,RIPPLE,0.0,0.005401666214155165,0.0
2023-10-07,0.5219060182571411,0.5261899828910828,0.5208330154418945,0.5261899828910828,321512118,RIPPLE,0.0,-0.00814720888657905,0.0
2023-10-08,0.5179610252380371,0.5235400199890137,0.5172640085220337,0.5218790173530579,356449311,RIPPLE,0.0,-0.007558818793233946,0.0
2023-10-09,0.5032269954681396,0.5197669863700867,0.49529099464416504,0.517973005771637,989847649,RIPPLE,0.0,-0.02844621323221419,0.0
2023-10-10,0.497435986995697,0.5032560229301453,0.4932970106601715,0.5032560229301453,670612869,RIPPLE,0.0,-0.01150774605614191,0.0
2023-10-11,0.4888379871845245,0.49779099225997925,0.48085999488830566,0.49737900495529175,794253917,RIPPLE,0.0,-0.017284635683680327,0.0
2023-10-12,0.483049988746643,0.4888570010662079,0.4756369888782501,0.48879799246788025,812745907,RIPPLE,0.0,-0.011840320493948564,0.0
2023-10-13,0.4856989979743957,0.4897890090942383,0.4793410003185272,0.4830490052700043,696915013,RIPPLE,0.0,0.005483923588583517,0.0
2023-10-14,0.4867750108242035,0.4879800081253052,0.48397400975227356,0.48568999767303467,357321203,RIPPLE,0.0,0.0022153903020085686,0.0
2023-10-15,0.4878459870815277,0.4899919927120209,0.4856649935245514,0.4867730140686035,385469444,RIPPLE,0.0,0.0022001463376495334,0.0
2023-10-16,0.4979769885540008,0.5054579973220825,0.48615700006484985,0.4878380000591278,1082594336,RIPPLE,0.0,0.02076680292704758,0.0
2023-10-17,0.4916940033435821,0.4981380105018616,0.48860499262809753,0.497981995344162,773438395,RIPPLE,0.0,-0.012617019169224863,0.0
2023-10-18,0.4883190095424652,0.4922049939632416,0.48742198944091797,0.49170398712158203,734621817,RIPPLE,0.0,-0.006864012532523223,0.0
2023-10-19,0.52012699842453,0.5224959850311279,0.4786680042743683,0.4883120059967041,1385006018,RIPPLE,0.0,0.06513772402976414,0.0
2023-10-20,0.5160040259361267,0.5291029810905457,0.510004997253418,0.5200780034065247,1369774008,RIPPLE,0.0,-0.007926857288492739,0.0
2023-10-21,0.5212429761886597,0.5294820070266724,0.5123289823532104,0.5159900188446045,656496071,RIPPLE,0.0,0.010152925150203052,0.0
2023-10-22,0.5224869847297668,0.5238490104675293,0.5160009860992432,0.5211979746818542,556378450,RIPPLE,0.0,0.002386619288768932,0.0
2023-10-23,0.5468699932098389,0.5505380034446716,0.5218260288238525,0.5235980153083801,1699115599,RIPPLE,0.0,0.04666720739978447,0.0
2023-10-24,0.5585319995880127,0.5829730033874512,0.5374550223350525,0.5468930006027222,2705905445,RIPPLE,0.0,0.02132500689921568,0.0
2023-10-25,0.5553060173988342,0.5623769760131836,0.5422379970550537,0.5586199760437012,1396455738,RIPPLE,0.0,-0.005775823393391999,0.0
2023-10-26,0.5536829829216003,0.5667750239372253,0.5445520281791687,0.5553529858589172,1401251370,RIPPLE,0.0,-0.0029227748779609986,0.0
2023-10-27,0.5461069941520691,0.5575659871101379,0.5394780039787292,0.5536850094795227,1048891335,RIPPLE,0.0,-0.013682899787808678,0.0
2023-10-28,0.5453910231590271,0.550046980381012,0.5416520237922668,0.5457149744033813,566792583,RIPPLE,0.0,-0.0013110452726460275,0.0
2023-10-29,0.5563939809799194,0.5609059929847717,0.5421860218048096,0.5453720092773438,655356620,RIPPLE,0.0,0.0201744388038525,0.0
2023-10-30,0.5789440274238586,0.583204984664917,0.5505980253219604,0.5563899874687195,1527609944,RIPPLE,0.0,0.04052891874247844,0.0
2023-10-31,0.6002820134162903,0.6127369999885559,0.5664929747581482,0.5789279937744141,2218043567,RIPPLE,0.0,0.03685673395298639,0.0
2023-11-01,0.6095380187034607,0.6159060001373291,0.5822619795799255,0.6002950072288513,1779920317,RIPPLE,0.0,0.015419428002670266,0.0
2023-11-02,0.6064389944076538,0.6241059899330139,0.5932300090789795,0.6095439791679382,1826715430,RIPPLE,0.0,-0.00508421821234184,0.0
2023-11-03,0.6130020022392273,0.6152380108833313,0.5939189791679382,0.6063860058784485,1403532406,RIPPLE,0.0,0.010822206177529825,0.0
2023-11-04,0.6161839962005615,0.6180210113525391,0.6101379990577698,0.6130399703979492,811373229,RIPPLE,0.0,0.005190837794510905,0.0
2023-11-05,0.6611469984054565,0.6611469984054565,0.6152909994125366,0.6161800026893616,1923304412,RIPPLE,0.0,0.07297009088541806,0.0
2023-11-06,0.715516984462738,0.7298719882965088,0.660660982131958,0.661126971244812,3293503683,RIPPLE,0.0,0.08223585101106123,0.0
2023-11-07,0.6864020228385925,0.7155050039291382,0.6576589941978455,0.7155050039291382,2813667010,RIPPLE,0.0,-0.04069080435037764,0.0
2023-11-08,0.6880760192871094,0.6968960165977478,0.6740289926528931,0.6863200068473816,1770450557,RIPPLE,0.0,0.0024387988275356154,0.0
2023-11-09,0.6674749851226807,0.7043129801750183,0.6463189721107483,0.688031017780304,3292007279,RIPPLE,0.0,-0.029940055440055402,0.0
2023-11-10,0.6605749726295471,0.6705390214920044,0.643110990524292,0.6676030158996582,2009821437,RIPPLE,0.0,-0.010337484770107652,0.0
2023-11-11,0.6627349853515625,0.680741012096405,0.6443160176277161,0.6605600118637085,1754960201,RIPPLE,0.0,0.00326989790941834,0.0
2023-11-12,0.6615359783172607,0.6704530119895935,0.6503880023956299,0.6627479791641235,988542527,RIPPLE,0.0,-0.0018091802316211325,0.0
2023-11-13,0.6715239882469177,0.740568995475769,0.6451879739761353,0.6615980267524719,3089036403,RIPPLE,0.0,0.01509821121908339,0.0
2023-11-14,0.6296730041503906,0.6714940071105957,0.6076170206069946,0.6714940071105957,2298949026,RIPPLE,0.0,-0.062322396264329116,0.0
2023-11-15,0.6496480107307434,0.6501539945602417,0.6265640258789062,0.629725992679596,1441133011,RIPPLE,0.0,0.03172282509920343,0.0
2023-11-16,0.61216801404953,0.652059018611908,0.6074169874191284,0.6496090292930603,1756409884,RIPPLE,0.0,-0.05769277526002847,0.0
2023-11-17,0.6137170195579529,0.6238399744033813,0.5899869799613953,0.6121990084648132,1462505199,RIPPLE,0.0,0.0025303600855850483,0.0
2023-11-18,0.6111890077590942,0.6144880056381226,0.5933169722557068,0.6137380003929138,836754904,RIPPLE,0.0,-0.00411918150922308,0.0
2023-11-19,0.627498984336853,0.6287199854850769,0.6030430197715759,0.6111869812011719,960738459,RIPPLE,0.0,0.026685651035444513,0.0
2023-11-20,0.6128420233726501,0.627888023853302,0.6122310161590576,0.6274200081825256,1151372006,RIPPLE,0.0,-0.023357744522395474,0.0
2023-11-21,0.5804619789123535,0.6178200244903564,0.5792890191078186,0.6128339767456055,1664786743,RIPPLE,0.0,-0.05283587486722874,0.0
2023-11-22,0.6118990182876587,0.6151120066642761,0.5794370174407959,0.5804430246353149,1332443782,RIPPLE,0.0,0.05415865382640672,0.0
2023-11-23,0.6202419996261597,0.6227570176124573,0.6073259711265564,0.6118599772453308,1233580691,RIPPLE,0.0,0.013634572191091321,0.0
2023-11-24,0.6218810081481934,0.6252779960632324,0.6175259947776794,0.6202499866485596,1220784875,RIPPLE,0.0,0.002642530694505707,0.0
2023-11-25,0.6234440207481384,0.6234750151634216,0.6169270277023315,0.6218580007553101,604505841,RIPPLE,0.0,0.0025133628129268004,0.0
2023-11-26,0.6168190240859985,0.6355940103530884,0.6124240159988403,0.6234520077705383,1126158902,RIPPLE,0.0,-0.010626449916369185,0.0
2023-11-27,0.6041529774665833,0.6169559955596924,0.5967379808425903,0.6167470216751099,1209304147,RIPPLE,0.0,-0.020534461689445838,0.0
2023-11-28,0.6114220023155212,0.6139659881591797,0.5975340008735657,0.6041399836540222,1079777511,RIPPLE,0.0,0.01203176202063827,0.0
2023-11-29,0.609358012676239,0.6165099740028381,0.6051130294799805,0.6114100217819214,1007163957,RIPPLE,0.0,-0.003375720257801751,0.0
2023-11-30,0.606357991695404,0.6096320152282715,0.5998160243034363,0.6093549728393555,980182657,RIPPLE,0.0,-0.00492324859676363,0.0
2023-12-01,0.6129149794578552,0.6139929890632629,0.6043859720230103,0.6063500046730042,919121548,RIPPLE,0.0,0.010813723662019381,0.0
2023-12-02,0.6209759712219238,0.6224589943885803,0.6117460131645203,0.6129140257835388,667809511,RIPPLE,0.0,0.01315189224319302,0.0
2023-12-03,0.6237229704856873,0.6329129934310913,0.6180999875068665,0.6209980249404907,993447972,RIPPLE,0.0,0.004423680449918255,0.0
2023-12-04,0.6243739724159241,0.6410880088806152,0.6079999804496765,0.6236760020256042,1947607222,RIPPLE,0.0,0.0010437356984462909,0.0
2023-12-05,0.6219969987869263,0.6283730268478394,0.6093699932098389,0.624396026134491,1452525777,RIPPLE,0.0,-0.0038069710366055443,0.0
2023-12-06,0.6403329968452454,0.6421639919281006,0.6156839728355408,0.6219620108604431,2038373923,RIPPLE,0.0,0.029479238797099683,0.0
2023-12-07,0.6436319947242737,0.6530579924583435,0.6261299848556519,0.640487015247345,1839789008,RIPPLE,0.0,0.005152003559525387,0.0
2023-12-08,0.6731380224227905,0.6742069721221924,0.6400399804115295,0.643667995929718,1892803940,RIPPLE,0.0,0.04584300957747911,0.0
2023-12-09,0.658814013004303,0.6988379955291748,0.6578440070152283,0.673130989074707,2229504514,RIPPLE,0.0,-0.021279453754420086,0.0
2023-12-10,0.6615779995918274,0.6703150272369385,0.649806022644043,0.6588580012321472,1170952363,RIPPLE,0.0,0.00419539738525021,0.0
2023-12-11,0.6202110052108765,0.6627510190010071,0.6050969958305359,0.6616330146789551,2252797875,RIPPLE,0.0,-0.06252776604795363,0.0
2023-12-12,0.6195489764213562,0.6257209777832031,0.6082540154457092,0.6199619770050049,1458882180,RIPPLE,0.0,-0.0010674250923605744,0.0
2023-12-13,0.6284859776496887,0.6334260106086731,0.5987930297851562,0.6195080280303955,1557123843,RIPPLE,0.0,0.014425011691496126,0.0
2023-12-14,0.6324319839477539,0.6375060081481934,0.617451012134552,0.6284130215644836,1428433767,RIPPLE,0.0,0.006278590833198594,0.0
2023-12-15,0.6154919862747192,0.6419489979743958,0.6150820255279541,0.6324359774589539,1392239590,RIPPLE,0.0,-0.026785485400804943,0.0
2023-12-16,0.6198350191116333,0.6252110004425049,0.6120110154151917,0.6155170202255249,770529288,RIPPLE,0.0,0.00705619721095041,0.0
2023-12-17,0.6104180216789246,0.621891975402832,0.6096349954605103,0.6198269724845886,832504145,RIPPLE,0.0,-0.015192748299709624,0.0
2023-12-18,0.612529993057251,0.6136659979820251,0.5833830237388611,0.6103619933128357,1674969771,RIPPLE,0.0,0.0034598771715774745,0.0
2023-12-19,0.6054559946060181,0.6158319711685181,0.5981580018997192,0.6125079989433289,1137147807,RIPPLE,0.0,-0.011548819700934576,0.0
2023-12-20,0.6173189878463745,0.6253569722175598,0.6023849844932556,0.6054080128669739,1344408213,RIPPLE,0.0,0.019593485482088502,0.0
2023-12-21,0.6239100098609924,0.6245020031929016,0.6116210222244263,0.6173329949378967,1149787445,RIPPLE,0.0,0.010676849642373476,0.0
2023-12-22,0.6254019737243652,0.6276729702949524,0.6168360114097595,0.6239089965820312,1374123624,RIPPLE,0.0,0.002391312592829209,0.0
2023-12-23,0.6202049851417542,0.6253730058670044,0.6129999756813049,0.6253730058670044,774484009,RIPPLE,0.0,-0.008309837194248382,0.0
2023-12-24,0.6135179996490479,0.6284130215644836,0.6085600256919861,0.620212972164154,1178583398,RIPPLE,0.0,-0.010781895748835257,0.0
2023-12-25,0.6463369727134705,0.6469849944114685,0.6102579832077026,0.6135029792785645,1781837085,RIPPLE,0.0,0.0534930891729275,0.0
2023-12-26,0.6223689913749695,0.646481990814209,0.6083869934082031,0.6463490128517151,1622454757,RIPPLE,0.0,-0.037082794811935216,0.0
2023-12-27,0.6348559856414795,0.6415380239486694,0.6142190098762512,0.6223970055580139,1432931897,RIPPLE,0.0,0.020063651048750186,0.0
2023-12-28,0.6349980235099792,0.6557689905166626,0.6275569796562195,0.6349480152130127,1864381371,RIPPLE,0.0,0.00022373242390760772,0.0
2023-12-29,0.6234019994735718,0.6365950107574463,0.6151900291442871,0.6350110173225403,1324305215,RIPPLE,0.0,-0.01826151201591142,0.0
2023-12-30,0.6218439936637878,0.6294789910316467,0.6171950101852417,0.6234109997749329,718565033,RIPPLE,0.0,-0.0024991992504027616,0.0
2023-12-31,0.6149410009384155,0.6275759935379028,0.6112080216407776,0.6217920184135437,710033547,RIPPLE,0.0,-0.011100843291419693,0.0
2024-01-01,0.6300820112228394,0.6312749981880188,0.6096360087394714,0.6156560182571411,729315153,RIPPLE,0.0,0.024621890980302652,0.0
2024-01-02,0.6253629922866821,0.6386269927024841,0.6231819987297058,0.6300939917564392,1326197378,RIPPLE,0.0,-0.007489531286568152,0.0
2024-01-03,0.5825799703598022,0.6377699971199036,0.5387660264968872,0.6253809928894043,3406740412,RIPPLE,0.0,-0.06841310159790692,0.0
2024-01-04,0.5882260203361511,0.5939409732818604,0.5729550123214722,0.5825769901275635,1452005657,RIPPLE,0.0,0.009691459136265568,0.0
2024-01-05,0.5764859914779663,0.5894129872322083,0.5584440231323242,0.5881969928741455,1509144162,RIPPLE,0.0,-0.01995836371107107,0.0
2024-01-06,0.5685120224952698,0.5765119791030884,0.5593860149383545,0.5765119791030884,820534691,RIPPLE,0.0,-0.013832025583576213,0.0
2024-01-07,0.5517410039901733,0.5727760195732117,0.5484769940376282,0.5685210227966309,901525412,RIPPLE,0.0,-0.029499848449090593,0.0
2024-01-08,0.5779229998588562,0.5815950036048889,0.5506749749183655,0.5517160296440125,2011066819,RIPPLE,0.0,0.04745341687374238,0.0
2024-01-09,0.5666329860687256,0.5785099864006042,0.5571969747543335,0.5779640078544617,1740178857,RIPPLE,0.0,-0.01953549831532564,0.0
2024-01-10,0.5999889969825745,0.6125169992446899,0.5521169900894165,0.5666720271110535,2223452643,RIPPLE,0.0,0.05886704751389682,0.0
2024-01-11,0.6020950078964233,0.6223400235176086,0.5878440141677856,0.6001700162887573,2112917472,RIPPLE,0.0,0.0035100825589140516,0.0
2024-01-12,0.5702990293502808,0.6032059788703918,0.5614129900932312,0.6020960211753845,1716194372,RIPPLE,0.0,-0.05280890578586617,0.0
2024-01-13,0.575078010559082,0.5774520039558411,0.5652269721031189,0.5701709985733032,718059698,RIPPLE,0.0,0.008379781417909404,0.0
2024-01-14,0.5762330293655396,0.592091977596283,0.5723379850387573,0.5750709772109985,841667731,RIPPLE,0.0,0.0020084558707689215,0.0
2024-01-15,0.5759199857711792,0.5884600281715393,0.5695819854736328,0.5761550068855286,993534380,RIPPLE,0.0,-0.0005432586790539151,0.0
2024-01-16,0.5759469866752625,0.5796409845352173,0.5676479935646057,0.5758669972419739,924543394,RIPPLE,0.0,4.688308228639748e-05,0.0
2024-01-17,0.5679730176925659,0.5760629773139954,0.5632920265197754,0.5759029984474182,901923640,RIPPLE,0.0,-0.0138449704003617,0.0
2024-01-18,0.5519070029258728,0.568356990814209,0.5461289882659912,0.5679810047149658,1057710374,RIPPLE,0.0,-0.028286580992812893,0.0
2024-01-19,0.5442559719085693,0.5529950261116028,0.5239369869232178,0.5518699884414673,1330077736,RIPPLE,0.0,-0.013862898960771308,0.0
2024-01-20,0.5531259775161743,0.5543860197067261,0.5393379926681519,0.5442439913749695,725888847,RIPPLE,0.0,0.016297488802006432,0.0
2024-01-21,0.546110987663269,0.5547699928283691,0.546110987663269,0.5531449913978577,494271879,RIPPLE,0.0,-0.012682445117487062,0.0
2024-01-22,0.5267159938812256,0.5486379861831665,0.5219169855117798,0.5462160110473633,1151736625,RIPPLE,0.0,-0.03551474740516003,0.0
2024-01-23,0.5177369713783264,0.5310249924659729,0.4975450038909912,0.5267260074615479,1414753278,RIPPLE,0.0,-0.017047180277810048,0.0
2024-01-24,0.5179880261421204,0.518867015838623,0.5111770033836365,0.517753005027771,880367820,RIPPLE,0.0,0.00048490793138755706,0.0
2024-01-25,0.5136060118675232,0.517982006072998,0.5043699741363525,0.517982006072998,825132968,RIPPLE,0.0,-0.008459682566860915,0.0
2024-01-26,0.5321890115737915,0.535224974155426,0.5089550018310547,0.5135819911956787,1021918092,RIPPLE,0.0,0.03618142949436787,0.0
2024-01-27,0.5302600264549255,0.5343189835548401,0.5270799994468689,0.5321900248527527,471931644,RIPPLE,0.0,-0.003624624103307883,0.0
2024-01-28,0.5240939855575562,0.5350540280342102,0.5218300223350525,0.5302749872207642,523517403,RIPPLE,0.0,-0.011628334382647543,0.0
2024-01-29,0.5350900292396545,0.5395770072937012,0.5206350088119507,0.5240880250930786,901992026,RIPPLE,0.0,0.02098105298880748,0.0
2024-01-30,0.5106980204582214,0.538703978061676,0.5086380243301392,0.5351330041885376,1673319214,RIPPLE,0.0,-0.04558486880440171,0.0
2024-01-31,0.5031930208206177,0.5137540102005005,0.4945420026779175,0.5106809735298157,1339066820,RIPPLE,0.0,-0.014695572210892682,0.0
2024-02-01,0.5058590173721313,0.5100989937782288,0.4903469979763031,0.5031759738922119,1004296109,RIPPLE,0.0,0.005298158840052913,0.0
2024-02-02,0.5104119777679443,0.5132740139961243,0.49917298555374146,0.5058599710464478,927836205,RIPPLE,0.0,0.009000453168681366,0.0
2024-02-03,0.5189390182495117,0.5257400274276733,0.5060309767723083,0.5103979706764221,861729960,RIPPLE,0.0,0.01670619196449219,0.0
2024-02-04,0.5032879710197449,0.5189710259437561,0.5021029710769653,0.518884003162384,538479551,RIPPLE,0.0,-0.03015970408731461,0.0
2024-02-05,0.5062440037727356,0.5128899812698364,0.49823299050331116,0.5032439827919006,831962506,RIPPLE,0.0,0.005873442091217207,0.0
2024-02-06,0.5051530003547668,0.5104429721832275,0.49891000986099243,0.5062369704246521,767495086,RIPPLE,0.0,-0.0021550940057326606,0.0
2024-02-07,0.5137889981269836,0.514523983001709,0.499442994594574,0.5051419734954834,895523747,RIPPLE,0.0,0.017095806154079574,0.0
2024-02-08,0.5145289897918701,0.5184800028800964,0.5102840065956116,0.5137799978256226,902244431,RIPPLE,0.0,0.0014402637416996988,0.0
2024-02-09,0.5260310173034668,0.528078019618988,0.5142019987106323,0.5145159959793091,1032596975,RIPPLE,0.0,0.022354479027992813,0.0
2024-02-10,0.5241119861602783,0.5281879901885986,0.5194500088691711,0.5260319709777832,578419105,RIPPLE,0.0,-0.0036481330569170245,0.0
2024-02-11,0.5260840058326721,0.5353350043296814,0.5220909714698792,0.524092972278595,715511550,RIPPLE,0.0,0.003762592202557924,0.0
2024-02-12,0.5318970084190369,0.5369809865951538,0.5148929953575134,0.5261020064353943,1028191903,RIPPLE,0.0,0.011049571022719196,0.0
2024-02-13,0.5248349905014038,0.5335379838943481,0.5163130164146423,0.5318869948387146,1023754839,RIPPLE,0.0,-0.013277040114633376,0.0
2024-02-14,0.5384010076522827,0.5418819785118103,0.5209739804267883,0.5248180031776428,1156449389,RIPPLE,0.0,0.025848156842436465,0.0
2024-02-15,0.5627549886703491,0.5738480091094971,0.5383960008621216,0.5383960008621216,1877470522,RIPPLE,0.0,0.04523390683138362,0.0
2024-02-16,0.5649600028991699,0.5784599781036377,0.5552350282669067,0.5627809762954712,1505352932,RIPPLE,0.0,0.003918249101675153,0.0
2024-02-17,0.5498859882354736,0.5656120181083679,0.5411139726638794,0.5649600028991699,911234746,RIPPLE,0.0,-0.026681560794289738,0.0
2024-02-18,0.5569030046463013,0.5621960163116455,0.5479859709739685,0.5498849749565125,689299497,RIPPLE,0.0,0.012760856906618878,0.0
2024-02-19,0.5625969767570496,0.567300021648407,0.5550829768180847,0.5569210052490234,1108245167,RIPPLE,0.0,0.010224351571535673,0.0
2024-02-20,0.5629220008850098,0.5744640231132507,0.5465720295906067,0.5625900030136108,1777533547,RIPPLE,0.0,0.0005777210710120606,0.0
2024-02-21,0.5490040183067322,0.5628790259361267,0.5344229936599731,0.5628790259361267,1336498049,RIPPLE,0.0,-0.024724531207513945,0.0
2024-02-22,0.540913999080658,0.550961971282959,0.5378000140190125,0.5490019917488098,1169167859,RIPPLE,0.0,-0.01473581058846507,0.0
2024-02-23,0.5345339775085449,0.5432940125465393,0.5267099738121033,0.5408729910850525,1098846027,RIPPLE,0.0,-0.011794890838389471,0.0
2024-02-24,0.545117974281311,0.5477070212364197,0.5319110155105591,0.5345360040664673,706533507,RIPPLE,0.0,0.01980041909047192,0.0
2024-02-25,0.5424249768257141,0.5483999848365784,0.5423460006713867,0.5451139807701111,702442509,RIPPLE,0.0,-0.004940210344645868,0.0
2024-02-26,0.5514050126075745,0.5524439811706543,0.5292329788208008,0.5424360036849976,1154518101,RIPPLE,0.0,0.016555350814432934,0.0
2024-02-27,0.5862579941749573,0.5960649847984314,0.5481699705123901,0.5514050126075745,2360919082,RIPPLE,0.0,0.0632075892864381,0.0
2024-02-28,0.5758110284805298,0.6052049994468689,0.5436879992485046,0.586251974105835,3080912384,RIPPLE,0.0,-0.01781974113483864,0.0
2024-02-29,0.5863249897956848,0.6243829727172852,0.5691540241241455,0.5757840275764465,3647028817,RIPPLE,0.0,0.018259395522346455,0.0
2024-03-01,0.6018900275230408,0.6031879782676697,0.5840060114860535,0.5862429738044739,1739419651,RIPPLE,0.0,0.026546775249644217,0.0
2024-03-02,0.64485102891922,0.6495140194892883,0.6007769703865051,0.601917028427124,2956033334,RIPPLE,0.0,0.07137682870901974,0.0
2024-03-03,0.6270719766616821,0.6448460221290588,0.6024699807167053,0.6448460221290588,2060336711,RIPPLE,0.0,-0.02757078993474793,0.0
2024-03-04,0.6501330137252808,0.6641809940338135,0.6216049790382385,0.6271679997444153,3629204334,RIPPLE,0.0,0.03677574173600884,0.0
2024-03-05,0.5929009914398193,0.6685100197792053,0.5502349734306335,0.649815022945404,5014326043,RIPPLE,0.0,-0.08803125064749484,0.0
2024-03-06,0.6122530102729797,0.6228970289230347,0.5764439702033997,0.5928800106048584,2755184860,RIPPLE,0.0,0.03263954540903247,0.0
2024-03-07,0.6286240220069885,0.6397190093994141,0.6083700060844421,0.6122660040855408,2529220366,RIPPLE,0.0,0.026738964871254156,0.0
2024-03-08,0.6219549775123596,0.6342830061912537,0.6048439741134644,0.628607988357544,2164877115,RIPPLE,0.0,-0.010608955848261825,0.0
2024-03-09,0.6218050122261047,0.6333230137825012,0.6187340021133423,0.6219540238380432,1571098762,RIPPLE,0.0,-0.00024111919942293447,0.0
2024-03-10,0.6084319949150085,0.6283169984817505,0.5985360145568848,0.6218050122261047,1510773123,RIPPLE,0.0,-0.02150676988469402,0.0
2024-03-11,0.7180359959602356,0.7421259880065918,0.5932829976081848,0.6084160208702087,6790039283,RIPPLE,0.0,0.18014174461771626,0.0
2024-03-12,0.6882089972496033,0.7305489778518677,0.6659489870071411,0.7180359959602356,4163275980,RIPPLE,0.0,-0.04153969839735461,0.0
2024-03-13,0.6909499764442444,0.7020930051803589,0.6727020144462585,0.688211977481842,2398788495,RIPPLE,0.0,0.003982771520853801,0.0
2024-03-14,0.669966995716095,0.7048069834709167,0.6438180208206177,0.6909549832344055,3428582152,RIPPLE,0.0,-0.03036830659743517,0.0
2024-03-15,0.6337370276451111,0.6741560101509094,0.6025879979133606,0.6699609756469727,3656774483,RIPPLE,0.0,-0.054077243062189084,0.0
2024-03-16,0.6030600070953369,0.6431490182876587,0.5947350263595581,0.63373202085495,2237388470,RIPPLE,0.0,-0.048406545951348634,0.0
2024-03-17,0.6192319989204407,0.6243600249290466,0.5895980000495911,0.6030600070953369,1826991062,RIPPLE,0.0,0.026816554961083927,0.0
2024-03-18,0.6475650072097778,0.6642270088195801,0.5957580208778381,0.6192319989204407,2767146303,RIPPLE,0.0,0.04575507780400967,0.0
2024-03-19,0.5844410061836243,0.647566020488739,0.57294100522995,0.647566020488739,3571952543,RIPPLE,0.0,-0.09747901804969616,0.0
2024-03-20,0.6121619939804077,0.6185659766197205,0.5708739757537842,0.5844410061836243,2741181693,RIPPLE,0.0,0.047431626979428376,0.0
2024-03-21,0.6406909823417664,0.6535210013389587,0.599407970905304,0.61216801404953,2809003717,RIPPLE,0.0,0.04660365825042012,0.0
2024-03-22,0.6109489798545837,0.6443449854850769,0.6004049777984619,0.6406949758529663,2053036282,RIPPLE,0.0,-0.04642175917393698,0.0
2024-03-23,0.6175959706306458,0.632407009601593,0.6057800054550171,0.6109480261802673,1160450696,RIPPLE,0.0,0.010879780464882804,0.0
2024-03-24,0.6329500079154968,0.6356009840965271,0.6149119734764099,0.6176080107688904,1230486578,RIPPLE,0.0,0.02486097386479491,0.0
